date,var,value,source_file
1992-01-01,central_bank_rate,1992.0,BOU_MMI_CY.csv
1992-07-01,central_bank_rate,1992.0,BOU_MMI_FY.csv
1993-01-01,central_bank_rate,1993.0,BOU_MMI_CY.csv
1993-07-01,central_bank_rate,1993.0,BOU_MMI_FY.csv
1994-01-01,central_bank_rate,1994.0,BOU_MMI_CY.csv
1994-07-01,central_bank_rate,1994.0,BOU_MMI_FY.csv
1995-01-01,central_bank_rate,1995.0,BOU_MMI_CY.csv
1995-07-01,central_bank_rate,1995.0,BOU_MMI_FY.csv
1996-01-01,central_bank_rate,1996.0,BOU_MMI_CY.csv
1996-07-01,central_bank_rate,1996.0,BOU_MMI_FY.csv
1997-01-01,central_bank_rate,1997.0,BOU_MMI_CY.csv
1997-07-01,central_bank_rate,1997.0,BOU_MMI_FY.csv
1998-01-01,central_bank_rate,1998.0,BOU_MMI_CY.csv
1998-07-01,central_bank_rate,1998.0,BOU_MMI_FY.csv
1999-01-01,central_bank_rate,1999.0,BOU_MMI_CY.csv
1999-07-01,central_bank_rate,1999.0,BOU_MMI_FY.csv
2000-01-01,central_bank_rate,2000.0,BOU_MMI_CY.csv
2000-07-01,central_bank_rate,2000.0,BOU_MMI_FY.csv
2001-01-01,central_bank_rate,2001.0,BOU_MMI_CY.csv
2001-07-01,central_bank_rate,2001.0,BOU_MMI_FY.csv
2002-01-01,central_bank_rate,2002.0,BOU_MMI_CY.csv
2002-07-01,central_bank_rate,2002.0,BOU_MMI_FY.csv
2003-01-01,central_bank_rate,2003.0,BOU_MMI_CY.csv
2003-07-01,central_bank_rate,2003.0,BOU_MMI_FY.csv
2004-01-01,central_bank_rate,2004.0,BOU_MMI_CY.csv
2004-07-01,central_bank_rate,2004.0,BOU_MMI_FY.csv
2005-01-01,central_bank_rate,2005.0,BOU_MMI_CY.csv
2005-07-01,central_bank_rate,2005.0,BOU_MMI_FY.csv
2006-01-01,central_bank_rate,2006.0,BOU_MMI_CY.csv
2006-07-01,central_bank_rate,2006.0,BOU_MMI_FY.csv
2007-01-01,central_bank_rate,2007.0,BOU_MMI_CY.csv
2007-07-01,central_bank_rate,2007.0,BOU_MMI_FY.csv
2008-01-01,central_bank_rate,2008.0,BOU_MMI_CY.csv
2008-07-01,central_bank_rate,2008.0,BOU_MMI_FY.csv
2009-01-01,central_bank_rate,2009.0,BOU_MMI_CY.csv
2009-07-01,central_bank_rate,2009.0,BOU_MMI_FY.csv
2010-01-01,central_bank_rate,2010.0,BOU_MMI_CY.csv
2010-07-01,central_bank_rate,2010.0,BOU_MMI_FY.csv
2011-01-01,central_bank_rate,2011.0,BOU_MMI_CY.csv
2011-07-01,central_bank_rate,2011.0,BOU_MMI_FY.csv
2011-08-01,central_bank_rate,14.0,BOU_MMI.csv
2011-09-01,central_bank_rate,16.0,BOU_MMI.csv
2011-10-01,central_bank_rate,20.0,BOU_MMI.csv
2011-11-01,central_bank_rate,23.0,BOU_MMI.csv
2011-12-01,central_bank_rate,23.0,BOU_MMI.csv
2012-01-01,central_bank_rate,2012.0,BOU_MMI_CY.csv
2012-02-01,central_bank_rate,22.0,BOU_MMI.csv
2012-03-01,central_bank_rate,21.0,BOU_MMI.csv
2012-04-01,central_bank_rate,21.0,BOU_MMI.csv
2012-05-01,central_bank_rate,21.0,BOU_MMI.csv
2012-06-01,central_bank_rate,20.0,BOU_MMI.csv
2012-07-01,central_bank_rate,2012.0,BOU_MMI_FY.csv
2012-08-01,central_bank_rate,17.0,BOU_MMI.csv
2012-09-01,central_bank_rate,15.0,BOU_MMI.csv
2012-10-01,central_bank_rate,13.0,BOU_MMI.csv
2012-11-01,central_bank_rate,12.5,BOU_MMI.csv
2012-12-01,central_bank_rate,12.0,BOU_MMI.csv
2013-01-01,central_bank_rate,2013.0,BOU_MMI_CY.csv
2013-02-01,central_bank_rate,12.0,BOU_MMI.csv
2013-03-01,central_bank_rate,12.0,BOU_MMI.csv
2013-04-01,central_bank_rate,12.0,BOU_MMI.csv
2013-05-01,central_bank_rate,12.0,BOU_MMI.csv
2013-06-01,central_bank_rate,11.0,BOU_MMI.csv
2013-07-01,central_bank_rate,2013.0,BOU_MMI_FY.csv
2013-08-01,central_bank_rate,11.0,BOU_MMI.csv
2013-09-01,central_bank_rate,12.0,BOU_MMI.csv
2013-10-01,central_bank_rate,12.0,BOU_MMI.csv
2013-11-01,central_bank_rate,12.0,BOU_MMI.csv
2013-12-01,central_bank_rate,11.5,BOU_MMI.csv
2014-01-01,central_bank_rate,2014.0,BOU_MMI_CY.csv
2014-02-01,central_bank_rate,11.5,BOU_MMI.csv
2014-03-01,central_bank_rate,11.5,BOU_MMI.csv
2014-04-01,central_bank_rate,11.5,BOU_MMI.csv
2014-05-01,central_bank_rate,11.5,BOU_MMI.csv
2014-06-01,central_bank_rate,11.0,BOU_MMI.csv
2014-07-01,central_bank_rate,2014.0,BOU_MMI_FY.csv
2014-08-01,central_bank_rate,11.0,BOU_MMI.csv
2014-09-01,central_bank_rate,11.0,BOU_MMI.csv
2014-10-01,central_bank_rate,11.0,BOU_MMI.csv
2014-11-01,central_bank_rate,11.0,BOU_MMI.csv
2014-12-01,central_bank_rate,11.0,BOU_MMI.csv
2015-01-01,central_bank_rate,2015.0,BOU_MMI_CY.csv
2015-02-01,central_bank_rate,11.0,BOU_MMI.csv
2015-03-01,central_bank_rate,11.0,BOU_MMI.csv
2015-04-01,central_bank_rate,12.0,BOU_MMI.csv
2015-05-01,central_bank_rate,12.0,BOU_MMI.csv
2015-06-01,central_bank_rate,13.0,BOU_MMI.csv
2015-07-01,central_bank_rate,2015.0,BOU_MMI_FY.csv
2015-08-01,central_bank_rate,16.0,BOU_MMI.csv
2015-09-01,central_bank_rate,16.0,BOU_MMI.csv
2015-10-01,central_bank_rate,17.0,BOU_MMI.csv
2015-11-01,central_bank_rate,17.0,BOU_MMI.csv
2015-12-01,central_bank_rate,17.0,BOU_MMI.csv
2016-01-01,central_bank_rate,2016.0,BOU_MMI_CY.csv
2016-02-01,central_bank_rate,17.0,BOU_MMI.csv
2016-03-01,central_bank_rate,17.0,BOU_MMI.csv
2016-04-01,central_bank_rate,16.0,BOU_MMI.csv
2016-05-01,central_bank_rate,16.0,BOU_MMI.csv
2016-06-01,central_bank_rate,15.0,BOU_MMI.csv
2016-07-01,central_bank_rate,2016.0,BOU_MMI_FY.csv
2016-08-01,central_bank_rate,14.0,BOU_MMI.csv
2016-09-01,central_bank_rate,14.0,BOU_MMI.csv
2016-10-01,central_bank_rate,13.0,BOU_MMI.csv
2016-11-01,central_bank_rate,13.0,BOU_MMI.csv
2016-12-01,central_bank_rate,12.0,BOU_MMI.csv
2017-01-01,central_bank_rate,2017.0,BOU_MMI_CY.csv
2017-02-01,central_bank_rate,11.5,BOU_MMI.csv
2017-03-01,central_bank_rate,11.5,BOU_MMI.csv
2017-04-01,central_bank_rate,11.0,BOU_MMI.csv
2017-05-01,central_bank_rate,11.0,BOU_MMI.csv
2017-06-01,central_bank_rate,10.0,BOU_MMI.csv
2017-07-01,central_bank_rate,2017.0,BOU_MMI_FY.csv
2017-08-01,central_bank_rate,10.0,BOU_MMI.csv
2017-09-01,central_bank_rate,10.0,BOU_MMI.csv
2017-10-01,central_bank_rate,9.5,BOU_MMI.csv
2017-11-01,central_bank_rate,9.5,BOU_MMI.csv
2017-12-01,central_bank_rate,9.5,BOU_MMI.csv
2018-01-01,central_bank_rate,2018.0,BOU_MMI_CY.csv
2018-02-01,central_bank_rate,9.0,BOU_MMI.csv
2018-03-01,central_bank_rate,9.0,BOU_MMI.csv
2018-04-01,central_bank_rate,9.0,BOU_MMI.csv
2018-05-01,central_bank_rate,9.0,BOU_MMI.csv
2018-06-01,central_bank_rate,9.0,BOU_MMI.csv
2018-07-01,central_bank_rate,2018.0,BOU_MMI_FY.csv
2018-08-01,central_bank_rate,9.0,BOU_MMI.csv
2018-09-01,central_bank_rate,9.0,BOU_MMI.csv
2018-10-01,central_bank_rate,10.0,BOU_MMI.csv
2018-11-01,central_bank_rate,10.0,BOU_MMI.csv
2018-12-01,central_bank_rate,10.0,BOU_MMI.csv
2019-01-01,central_bank_rate,2019.0,BOU_MMI_CY.csv
2019-02-01,central_bank_rate,10.0,BOU_MMI.csv
2019-03-01,central_bank_rate,10.0,BOU_MMI.csv
2019-04-01,central_bank_rate,10.0,BOU_MMI.csv
2019-05-01,central_bank_rate,10.0,BOU_MMI.csv
2019-06-01,central_bank_rate,10.0,BOU_MMI.csv
2019-07-01,central_bank_rate,2019.0,BOU_MMI_FY.csv
2019-08-01,central_bank_rate,10.0,BOU_MMI.csv
2019-09-01,central_bank_rate,10.0,BOU_MMI.csv
2019-10-01,central_bank_rate,9.0,BOU_MMI.csv
2019-11-01,central_bank_rate,9.0,BOU_MMI.csv
2019-12-01,central_bank_rate,9.0,BOU_MMI.csv
2020-01-01,central_bank_rate,2020.0,BOU_MMI_CY.csv
2020-02-01,central_bank_rate,9.0,BOU_MMI.csv
2020-03-01,central_bank_rate,9.0,BOU_MMI.csv
2020-04-01,central_bank_rate,8.0,BOU_MMI.csv
2020-05-01,central_bank_rate,8.0,BOU_MMI.csv
2020-06-01,central_bank_rate,7.0,BOU_MMI.csv
2020-07-01,central_bank_rate,2020.0,BOU_MMI_FY.csv
2020-08-01,central_bank_rate,7.0,BOU_MMI.csv
2020-09-01,central_bank_rate,7.0,BOU_MMI.csv
2020-10-01,central_bank_rate,7.0,BOU_MMI.csv
2020-11-01,central_bank_rate,7.0,BOU_MMI.csv
2020-12-01,central_bank_rate,7.0,BOU_MMI.csv
2021-01-01,central_bank_rate,2021.0,BOU_MMI_CY.csv
2021-02-01,central_bank_rate,7.0,BOU_MMI.csv
2021-03-01,central_bank_rate,7.0,BOU_MMI.csv
2021-04-01,central_bank_rate,7.0,BOU_MMI.csv
2021-05-01,central_bank_rate,7.0,BOU_MMI.csv
2021-06-01,central_bank_rate,6.5,BOU_MMI.csv
2021-07-01,central_bank_rate,2021.0,BOU_MMI_FY.csv
2021-08-01,central_bank_rate,6.5,BOU_MMI.csv
2021-09-01,central_bank_rate,6.5,BOU_MMI.csv
2021-10-01,central_bank_rate,6.5,BOU_MMI.csv
2021-11-01,central_bank_rate,6.5,BOU_MMI.csv
2021-12-01,central_bank_rate,6.5,BOU_MMI.csv
2022-01-01,central_bank_rate,2022.0,BOU_MMI_CY.csv
2022-02-01,central_bank_rate,6.5,BOU_MMI.csv
2022-03-01,central_bank_rate,6.5,BOU_MMI.csv
2022-04-01,central_bank_rate,6.5,BOU_MMI.csv
2022-05-01,central_bank_rate,6.5,BOU_MMI.csv
2022-06-01,central_bank_rate,7.5,BOU_MMI.csv
2022-07-01,central_bank_rate,2022.0,BOU_MMI_FY.csv
2022-08-01,central_bank_rate,9.0,BOU_MMI.csv
2022-09-01,central_bank_rate,9.0,BOU_MMI.csv
2022-10-01,central_bank_rate,10.0,BOU_MMI.csv
2022-11-01,central_bank_rate,10.0,BOU_MMI.csv
2022-12-01,central_bank_rate,10.0,BOU_MMI.csv
2023-01-01,central_bank_rate,2023.0,BOU_MMI_CY.csv
2023-02-01,central_bank_rate,10.0,BOU_MMI.csv
2023-03-01,central_bank_rate,10.0,BOU_MMI.csv
2023-04-01,central_bank_rate,10.0,BOU_MMI.csv
2023-05-01,central_bank_rate,10.0,BOU_MMI.csv
2023-06-01,central_bank_rate,10.0,BOU_MMI.csv
2023-07-01,central_bank_rate,2023.0,BOU_MMI_FY.csv
2023-08-01,central_bank_rate,9.5,BOU_MMI.csv
2023-09-01,central_bank_rate,9.5,BOU_MMI.csv
2023-10-01,central_bank_rate,9.5,BOU_MMI.csv
2023-11-01,central_bank_rate,9.5,BOU_MMI.csv
2023-12-01,central_bank_rate,9.5,BOU_MMI.csv
2024-01-01,central_bank_rate,2024.0,BOU_MMI_CY.csv
2024-02-01,central_bank_rate,9.5,BOU_MMI.csv
2024-03-01,central_bank_rate,10.0,BOU_MMI.csv
2024-04-01,central_bank_rate,10.25,BOU_MMI.csv
2024-05-01,central_bank_rate,10.25,BOU_MMI.csv
2024-06-01,central_bank_rate,10.25,BOU_MMI.csv
2024-07-01,central_bank_rate,2024.0,BOU_MMI_FY.csv
2024-08-01,central_bank_rate,10.0,BOU_MMI.csv
2024-09-01,central_bank_rate,10.0,BOU_MMI.csv
2024-10-01,central_bank_rate,9.75,BOU_MMI.csv
2024-11-01,central_bank_rate,9.75,BOU_MMI.csv
2024-12-01,central_bank_rate,9.75,BOU_MMI.csv
2025-01-01,central_bank_rate,2025.0,BOU_MMI_CY.csv
2025-02-01,central_bank_rate,9.75,BOU_MMI.csv
2025-03-01,central_bank_rate,9.75,BOU_MMI.csv
2025-04-01,central_bank_rate,9.75,BOU_MMI.csv
2025-05-01,central_bank_rate,9.75,BOU_MMI.csv
2025-06-01,central_bank_rate,9.75,BOU_MMI.csv
2025-07-01,central_bank_rate,2025.0,BOU_MMI_FY.csv
2025-08-01,central_bank_rate,9.75,BOU_MMI.csv
2025-09-01,central_bank_rate,9.75,BOU_MMI.csv
2025-10-01,central_bank_rate,9.75,BOU_MMI.csv
2025-11-01,central_bank_rate,9.75,BOU_MMI.csv
2025-12-01,central_bank_rate,9.75,BOU_MMI.csv
2026-01-01,central_bank_rate,9.75,BOU_MMI.csv
2026-02-01,central_bank_rate,9.75,BOU_MMI.csv
2026-03-01,central_bank_rate,9.75,BOU_MMI.csv
2026-04-01,central_bank_rate,9.75,BOU_MMI.csv
2026-05-01,central_bank_rate,9.75,BOU_MMI.csv
2026-06-01,central_bank_rate,9.75,BOU_MMI.csv
2010-01-01,cpi,2010.0,IMF_CPI.csv
2010-02-01,cpi,2010.0,IMF_CPI.csv
2010-03-01,cpi,2010.0,IMF_CPI.csv
2010-04-01,cpi,2010.0,IMF_CPI.csv
2010-05-01,cpi,2010.0,IMF_CPI.csv
2010-06-01,cpi,2010.0,IMF_CPI.csv
2010-07-01,cpi,2010.0,IMF_CPI.csv
2010-08-01,cpi,2010.0,IMF_CPI.csv
2010-09-01,cpi,2010.0,IMF_CPI.csv
2010-10-01,cpi,2010.0,IMF_CPI.csv
2010-11-01,cpi,2010.0,IMF_CPI.csv
2010-12-01,cpi,2010.0,IMF_CPI.csv
2011-01-01,cpi,2011.0,IMF_CPI.csv
2011-02-01,cpi,2011.0,IMF_CPI.csv
2011-03-01,cpi,2011.0,IMF_CPI.csv
2011-04-01,cpi,2011.0,IMF_CPI.csv
2011-05-01,cpi,2011.0,IMF_CPI.csv
2011-06-01,cpi,2011.0,IMF_CPI.csv
2011-07-01,cpi,2011.0,IMF_CPI.csv
2011-08-01,cpi,2011.0,IMF_CPI.csv
2011-09-01,cpi,2011.0,IMF_CPI.csv
2011-10-01,cpi,2011.0,IMF_CPI.csv
2011-11-01,cpi,2011.0,IMF_CPI.csv
2011-12-01,cpi,2011.0,IMF_CPI.csv
2012-01-01,cpi,2012.0,IMF_CPI.csv
2012-02-01,cpi,2012.0,IMF_CPI.csv
2012-03-01,cpi,2012.0,IMF_CPI.csv
2012-04-01,cpi,2012.0,IMF_CPI.csv
2012-05-01,cpi,2012.0,IMF_CPI.csv
2012-06-01,cpi,2012.0,IMF_CPI.csv
2012-07-01,cpi,2012.0,IMF_CPI.csv
2012-08-01,cpi,2012.0,IMF_CPI.csv
2012-09-01,cpi,2012.0,IMF_CPI.csv
2012-10-01,cpi,2012.0,IMF_CPI.csv
2012-11-01,cpi,2012.0,IMF_CPI.csv
2012-12-01,cpi,2012.0,IMF_CPI.csv
2013-01-01,cpi,2013.0,IMF_CPI.csv
2013-02-01,cpi,2013.0,IMF_CPI.csv
2013-03-01,cpi,2013.0,IMF_CPI.csv
2013-04-01,cpi,2013.0,IMF_CPI.csv
2013-05-01,cpi,2013.0,IMF_CPI.csv
2013-06-01,cpi,2013.0,IMF_CPI.csv
2013-07-01,cpi,2013.0,IMF_CPI.csv
2013-08-01,cpi,2013.0,IMF_CPI.csv
2013-09-01,cpi,2013.0,IMF_CPI.csv
2013-10-01,cpi,2013.0,IMF_CPI.csv
2013-11-01,cpi,2013.0,IMF_CPI.csv
2013-12-01,cpi,2013.0,IMF_CPI.csv
2014-01-01,cpi,2014.0,IMF_CPI.csv
2014-02-01,cpi,2014.0,IMF_CPI.csv
2014-03-01,cpi,2014.0,IMF_CPI.csv
2014-04-01,cpi,2014.0,IMF_CPI.csv
2014-05-01,cpi,2014.0,IMF_CPI.csv
2014-06-01,cpi,2014.0,IMF_CPI.csv
2014-07-01,cpi,2014.0,IMF_CPI.csv
2014-08-01,cpi,2014.0,IMF_CPI.csv
2014-09-01,cpi,2014.0,IMF_CPI.csv
2014-10-01,cpi,2014.0,IMF_CPI.csv
2014-11-01,cpi,2014.0,IMF_CPI.csv
2014-12-01,cpi,2014.0,IMF_CPI.csv
2015-01-01,cpi,2015.0,IMF_CPI.csv
2015-02-01,cpi,2015.0,IMF_CPI.csv
2015-03-01,cpi,2015.0,IMF_CPI.csv
2015-04-01,cpi,2015.0,IMF_CPI.csv
2015-05-01,cpi,2015.0,IMF_CPI.csv
2015-06-01,cpi,2015.0,IMF_CPI.csv
2015-07-01,cpi,2015.0,IMF_CPI.csv
2015-08-01,cpi,2015.0,IMF_CPI.csv
2015-09-01,cpi,2015.0,IMF_CPI.csv
2015-10-01,cpi,2015.0,IMF_CPI.csv
2015-11-01,cpi,2015.0,IMF_CPI.csv
2015-12-01,cpi,2015.0,IMF_CPI.csv
2016-01-01,cpi,2016.0,IMF_CPI.csv
2016-02-01,cpi,2016.0,IMF_CPI.csv
2016-03-01,cpi,2016.0,IMF_CPI.csv
2016-04-01,cpi,2016.0,IMF_CPI.csv
2016-05-01,cpi,2016.0,IMF_CPI.csv
2016-06-01,cpi,2016.0,IMF_CPI.csv
2016-07-01,cpi,2016.0,IMF_CPI.csv
2016-08-01,cpi,2016.0,IMF_CPI.csv
2016-09-01,cpi,2016.0,IMF_CPI.csv
2016-10-01,cpi,2016.0,IMF_CPI.csv
2016-11-01,cpi,2016.0,IMF_CPI.csv
2016-12-01,cpi,2016.0,IMF_CPI.csv
2017-01-01,cpi,2017.0,IMF_CPI.csv
2017-02-01,cpi,2017.0,IMF_CPI.csv
2017-03-01,cpi,2017.0,IMF_CPI.csv
2017-04-01,cpi,2017.0,IMF_CPI.csv
2017-05-01,cpi,2017.0,IMF_CPI.csv
2017-06-01,cpi,2017.0,IMF_CPI.csv
2017-07-01,cpi,2017.0,IMF_CPI.csv
2017-08-01,cpi,2017.0,IMF_CPI.csv
2017-09-01,cpi,2017.0,IMF_CPI.csv
2017-10-01,cpi,2017.0,IMF_CPI.csv
2017-11-01,cpi,2017.0,IMF_CPI.csv
2017-12-01,cpi,2017.0,IMF_CPI.csv
2018-01-01,cpi,2018.0,IMF_CPI.csv
2018-02-01,cpi,2018.0,IMF_CPI.csv
2018-03-01,cpi,2018.0,IMF_CPI.csv
2018-04-01,cpi,2018.0,IMF_CPI.csv
2018-05-01,cpi,2018.0,IMF_CPI.csv
2018-06-01,cpi,2018.0,IMF_CPI.csv
2018-07-01,cpi,2018.0,IMF_CPI.csv
2018-08-01,cpi,2018.0,IMF_CPI.csv
2018-09-01,cpi,2018.0,IMF_CPI.csv
2018-10-01,cpi,2018.0,IMF_CPI.csv
2018-11-01,cpi,2018.0,IMF_CPI.csv
2018-12-01,cpi,2018.0,IMF_CPI.csv
2019-01-01,cpi,2019.0,IMF_CPI.csv
2019-02-01,cpi,2019.0,IMF_CPI.csv
2019-03-01,cpi,2019.0,IMF_CPI.csv
2019-04-01,cpi,2019.0,IMF_CPI.csv
2019-05-01,cpi,2019.0,IMF_CPI.csv
2019-06-01,cpi,2019.0,IMF_CPI.csv
2019-07-01,cpi,2019.0,IMF_CPI.csv
2019-08-01,cpi,2019.0,IMF_CPI.csv
2019-09-01,cpi,2019.0,IMF_CPI.csv
2019-10-01,cpi,2019.0,IMF_CPI.csv
2019-11-01,cpi,2019.0,IMF_CPI.csv
2019-12-01,cpi,2019.0,IMF_CPI.csv
2020-01-01,cpi,2020.0,IMF_CPI.csv
2020-02-01,cpi,2020.0,IMF_CPI.csv
2020-03-01,cpi,2020.0,IMF_CPI.csv
2020-04-01,cpi,2020.0,IMF_CPI.csv
2020-05-01,cpi,2020.0,IMF_CPI.csv
2020-06-01,cpi,2020.0,IMF_CPI.csv
2020-07-01,cpi,2020.0,IMF_CPI.csv
2020-08-01,cpi,2020.0,IMF_CPI.csv
2020-09-01,cpi,2020.0,IMF_CPI.csv
2020-10-01,cpi,2020.0,IMF_CPI.csv
2020-11-01,cpi,2020.0,IMF_CPI.csv
2020-12-01,cpi,2020.0,IMF_CPI.csv
2021-01-01,cpi,2021.0,IMF_CPI.csv
2021-02-01,cpi,2021.0,IMF_CPI.csv
2021-03-01,cpi,2021.0,IMF_CPI.csv
2021-04-01,cpi,2021.0,IMF_CPI.csv
2021-05-01,cpi,2021.0,IMF_CPI.csv
2021-06-01,cpi,2021.0,IMF_CPI.csv
2021-07-01,cpi,2021.0,IMF_CPI.csv
2021-08-01,cpi,2021.0,IMF_CPI.csv
2021-09-01,cpi,2021.0,IMF_CPI.csv
2021-10-01,cpi,2021.0,IMF_CPI.csv
2021-11-01,cpi,2021.0,IMF_CPI.csv
2021-12-01,cpi,2021.0,IMF_CPI.csv
2022-01-01,cpi,2022.0,IMF_CPI.csv
2022-02-01,cpi,2022.0,IMF_CPI.csv
2022-03-01,cpi,2022.0,IMF_CPI.csv
2022-04-01,cpi,2022.0,IMF_CPI.csv
2022-05-01,cpi,2022.0,IMF_CPI.csv
2022-06-01,cpi,2022.0,IMF_CPI.csv
2022-07-01,cpi,2022.0,IMF_CPI.csv
2022-08-01,cpi,2022.0,IMF_CPI.csv
2022-09-01,cpi,2022.0,IMF_CPI.csv
2022-10-01,cpi,2022.0,IMF_CPI.csv
2022-11-01,cpi,2022.0,IMF_CPI.csv
2022-12-01,cpi,2022.0,IMF_CPI.csv
2023-01-01,cpi,2023.0,IMF_CPI.csv
2023-02-01,cpi,2023.0,IMF_CPI.csv
